Date, Open, High, Low, Close, Volume
06/17/15, 18090, 18140, 17500, 17500, 505
06/16/15, 18130, 18130, 17800, 18090, 195
06/15/15, 17800, 18200, 17800, 18140, 181
06/12/15, 17600, 17600, 17600, 17600, 206
06/11/15, 17600, 17600, 17600, 17600, 84
06/10/15, 17700, 17700, 17600, 17650, 1604
06/09/15, 17700, 17730, 17650, 17700, 451
06/08/15, 17700, 17700, 17700, 17700, 1075
06/05/15, 17690, 17700, 17635, 17700, 85
06/04/15, 17700, 17700, 17630, 17630, 310
06/03/15, 17640, 17700, 17600, 17700, 1102
06/02/15, 17800, 17800, 17610, 17610, 654
06/01/15, 17900, 17900, 17800, 17800, 284
05/29/15, 17900, 17900, 17820, 17900, 743
05/28/15, 18400, 18400, 17950, 18000, 1020
05/27/15, 18400, 18400, 18400, 18400, 81
05/26/15, 18100, 18350, 18100, 18350, 219
05/22/15, 17900, 18200, 17900, 18015, 836
05/21/15, 17900, 17900, 17900, 17900, 2
05/20/15, 18000, 18200, 18000, 18200, 20
05/19/15, 18195, 18200, 17900, 18200, 87
05/18/15, 18020, 18200, 18000, 18000, 107
05/15/15, 18175, 18200, 18000, 18010, 157
05/14/15, 18180, 18180, 18175, 18175, 5
05/13/15, 18100, 18180, 18000, 18000, 260
05/12/15, 18195, 18225, 18105, 18105, 58
05/11/15, 18100, 18200, 18050, 18200, 80
05/08/15, 18100, 18100, 18095, 18095, 83
05/07/15, 18090, 18100, 18090, 18100, 155
05/06/15, 17950, 18100, 17950, 18100, 160
05/05/15, 17935, 18050, 17800, 18050, 230
05/04/15, 17690, 17920, 17690, 17860, 178
04/30/15, 17695, 17800, 17690, 17800, 339
04/29/15, 17500, 17695, 17500, 17695, 69
04/28/15, 17700, 17700, 17685, 17690, 25
04/27/15, 17500, 17600, 17500, 17600, 124
04/24/15, 17500, 17590, 17490, 17490, 23
04/23/15, 17500, 17500, 17500, 17500, 1
04/22/15, 17400, 17500, 17400, 17500, 256
04/21/15, 17345, 17470, 17000, 17470, 132
04/20/15, 17200, 17345, 17200, 17340, 133
04/17/15, 17200, 17320, 17100, 17105, 125
04/16/15, 17000, 17320, 17000, 17200, 66
04/15/15, 16795, 17450, 16750, 17000, 292
04/14/15, 16780, 16800, 16700, 16800, 204
04/13/15, 16700, 16800, 16650, 16800, 381
04/10/15, 16340, 16550, 16340, 16550, 164
04/09/15, 16340, 16340, 16250, 16250, 94
04/08/15, 16245, 16355, 16200, 16200, 53
04/07/15, 16080, 16245, 16080, 16100, 202
04/02/15, 16000, 16100, 15990, 16100, 179
04/01/15, 15985, 16000, 15985, 16000, 112
03/31/15, 15950, 15950, 15715, 15715, 125
03/30/15, 15800, 15975, 15800, 15975, 87
03/27/15, 15715, 15800, 15700, 15800, 42
03/26/15, 15800, 15800, 15800, 15800, 6
03/25/15, 15950, 15950, 15700, 15700, 235
03/24/15, 15615, 15990, 15615, 15675, 40
03/23/15, 16000, 16000, 15640, 15640, 555
03/20/15, 15780, 16000, 15780, 15995, 178
03/19/15, 15790, 15790, 15790, 15790, 64
03/18/15, 15790, 15790, 15780, 15790, 86
03/17/15, 15780, 15780, 15780, 15780, 89
03/16/15, 15750, 15785, 15750, 15785, 34
03/13/15, 15700, 15745, 15700, 15745, 74
03/12/15, 15730, 15740, 15600, 15735, 223
03/11/15, 15500, 15610, 15500, 15610, 29
03/10/15, 15500, 15730, 15500, 15720, 65
03/09/15, 15645, 15675, 15500, 15675, 109
03/06/15, 15650, 15650, 15645, 15645, 51
03/04/15, 15450, 15500, 15400, 15500, 188
03/03/15, 15575, 15740, 15575, 15740, 148
03/02/15, 15570, 15575, 15340, 15340, 22
02/27/15, 15575, 15580, 15575, 15580, 25
02/26/15, 15450, 15595, 15450, 15500, 278
02/25/15, 15400, 15550, 15400, 15450, 465
02/24/15, 15400, 15400, 15400, 15400, 13
02/20/15, 15415, 15415, 15340, 15340, 40
02/19/15, 15300, 15350, 15300, 15320, 189
02/18/15, 15300, 15300, 15300, 15300, 37
02/17/15, 15350, 15350, 15300, 15300, 16
02/13/15, 15285, 15290, 15200, 15250, 48
02/12/15, 15200, 15290, 15200, 15290, 24
02/11/15, 15330, 15330, 15200, 15220, 45
02/10/15, 15100, 15330, 15100, 15330, 180
02/09/15, 15200, 15325, 15000, 15325, 234
02/06/15, 15200, 15740, 15185, 15205, 295
02/05/15, 15100, 15100, 15100, 15100, 265
02/04/15, 14700, 15100, 14700, 15100, 41
02/03/15, 14900, 15000, 14900, 15000, 262
02/02/15, 14650, 14650, 14650, 14650, 10
01/30/15, 14600, 14600, 14500, 14600, 28
01/29/15, 14450, 14980, 14400, 14940, 314
01/28/15, 14495, 14500, 14490, 14490, 79
01/27/15, 14300, 14500, 14300, 14300, 100
01/26/15, 14350, 14350, 14200, 14200, 55
01/23/15, 14460, 14460, 14460, 14460, 1
01/22/15, 14345, 14345, 14250, 14345, 44
01/20/15, 14155, 14470, 14000, 14470, 211
01/19/15, 14500, 14500, 14400, 14400, 37
01/16/15, 14395, 14400, 14395, 14400, 93
01/15/15, 14255, 14350, 14145, 14335, 185
01/14/15, 14200, 14200, 14145, 14145, 6
01/13/15, 14225, 14250, 14140, 14140, 111
01/12/15, 14000, 14190, 14000, 14190, 53
01/09/15, 13695, 13995, 13695, 13990, 370
01/08/15, 13610, 13610, 13500, 13500, 279
01/07/15, 13740, 13740, 13565, 13570, 236
01/06/15, 13750, 13760, 13710, 13710, 42
01/05/15, 13710, 13730, 13710, 13710, 87
12/30/14, 13650, 13650, 13640, 13640, 72
12/29/14, 13650, 13650, 13650, 13650, 6
12/23/14, 13505, 13650, 13505, 13650, 109
12/22/14, 13600, 13650, 13505, 13640, 128
12/19/14, 13650, 13650, 13600, 13650, 56
12/18/14, 13500, 13500, 13500, 13500, 35
12/17/14, 13630, 13630, 13305, 13330, 324
12/16/14, 13620, 13650, 13600, 13600, 136
12/15/14, 13650, 13650, 13650, 13650, 316
12/12/14, 13650, 13650, 13650, 13650, 48
12/11/14, 13730, 13800, 13620, 13620, 362
12/10/14, 13745, 13745, 13600, 13745, 262
12/09/14, 13750, 13750, 13745, 13745, 20
12/08/14, 13750, 13750, 13750, 13750, 7
12/04/14, 13650, 13750, 13650, 13750, 61
12/03/14, 13600, 13650, 13600, 13650, 158
12/02/14, 13700, 13700, 13700, 13700, 86
12/01/14, 13400, 13850, 13400, 13850, 23
11/28/14, 13800, 13845, 13800, 13845, 73
11/27/14, 13600, 13850, 13600, 13850, 53
11/26/14, 13750, 13750, 13700, 13750, 30
11/25/14, 13750, 13750, 13750, 13750, 2
11/24/14, 13520, 13520, 13505, 13505, 10
11/21/14, 13740, 13750, 13505, 13505, 150
11/19/14, 13745, 13750, 13745, 13750, 26
11/18/14, 13745, 13745, 13745, 13745, 1
11/17/14, 13740, 13750, 13740, 13750, 131
11/14/14, 13700, 13700, 13700, 13700, 7
11/13/14, 13740, 13740, 13740, 13740, 2
11/12/14, 13740, 13745, 13500, 13500, 30
11/11/14, 13730, 13750, 13730, 13750, 17
11/10/14, 13700, 13700, 13700, 13700, 59
11/06/14, 13695, 13700, 13695, 13700, 19
11/05/14, 13400, 13400, 13360, 13385, 71
11/04/14, 13400, 13600, 13400, 13600, 1489
11/03/14, 13585, 13585, 13585, 13585, 2
10/30/14, 13550, 13600, 13550, 13600, 49
10/29/14, 13300, 13580, 13300, 13580, 25
10/28/14, 13300, 13310, 13255, 13255, 297
10/27/14, 13550, 13550, 13265, 13265, 294
10/22/14, 13530, 13530, 13510, 13510, 63
10/20/14, 13600, 13600, 13600, 13600, 42
10/17/14, 13695, 13700, 13695, 13700, 200
10/16/14, 13540, 13700, 13535, 13700, 60
10/15/14, 13600, 13700, 13530, 13700, 92
10/14/14, 13700, 13740, 13530, 13740, 294
10/13/14, 13740, 13740, 13700, 13700, 52
10/10/14, 13730, 13745, 13730, 13745, 116
10/09/14, 13650, 13735, 13600, 13735, 104
10/08/14, 13730, 13730, 13725, 13725, 36
10/06/14, 13730, 13740, 13730, 13740, 15
10/03/14, 13740, 13740, 13740, 13740, 30
10/02/14, 13695, 13710, 13695, 13710, 38
10/01/14, 13695, 13695, 13695, 13695, 8
09/30/14, 13695, 13695, 13695, 13695, 1
09/29/14, 13700, 13700, 13695, 13695, 27
09/26/14, 13700, 13700, 13700, 13700, 96
09/25/14, 13670, 13670, 13670, 13670, 3
09/24/14, 13700, 13700, 13670, 13670, 15
09/23/14, 13720, 13720, 13715, 13715, 31
09/22/14, 13715, 13715, 13715, 13715, 40
09/19/14, 13690, 13710, 13670, 13670, 232
09/18/14, 13715, 13715, 13715, 13715, 17
09/16/14, 13680, 13700, 13680, 13680, 54
09/15/14, 13695, 13720, 13690, 13715, 387
09/12/14, 13620, 13620, 13620, 13620, 11
09/11/14, 13690, 13690, 13600, 13600, 14
09/10/14, 13690, 13690, 13690, 13690, 9
09/09/14, 13670, 13720, 13600, 13700, 292
09/08/14, 13680, 13680, 13650, 13650, 145
09/05/14, 13680, 13720, 13650, 13720, 210
09/04/14, 13650, 13650, 13505, 13600, 73
09/03/14, 13600, 13600, 13550, 13550, 84
09/02/14, 13690, 13690, 13620, 13620, 75
09/01/14, 13450, 13720, 13450, 13720, 238
08/29/14, 13480, 13490, 13480, 13490, 90
08/28/14, 13490, 13490, 13350, 13450, 31
08/26/14, 13490, 13490, 13490, 13490, 8
08/25/14, 13400, 13500, 13125, 13500, 128
08/22/14, 13305, 13500, 13305, 13480, 321
08/21/14, 13290, 13300, 13290, 13300, 300
08/19/14, 13300, 13300, 13300, 13300, 12
08/15/14, 13300, 13300, 13300, 13300, 21
08/14/14, 13290, 13300, 13250, 13250, 106
08/13/14, 13300, 13300, 13300, 13300, 18
08/12/14, 13310, 13310, 13200, 13310, 30
08/11/14, 13150, 13200, 13150, 13200, 68
08/08/14, 13250, 13250, 13115, 13120, 77
08/07/14, 13300, 13340, 13250, 13250, 48
08/06/14, 13120, 13350, 13120, 13350, 140
08/04/14, 13280, 13300, 13120, 13120, 58
08/01/14, 13210, 13435, 13210, 13330, 132
07/31/14, 13190, 13210, 13100, 13115, 226
07/30/14, 13100, 13200, 12975, 13200, 123
07/29/14, 13150, 13200, 13150, 13150, 196
07/28/14, 13100, 13150, 13100, 13150, 189
07/25/14, 13140, 13200, 13140, 13140, 197
07/24/14, 13140, 13140, 13140, 13140, 37
07/23/14, 13050, 13195, 13050, 13150, 55
07/22/14, 13000, 13010, 13000, 13010, 62
07/21/14, 13000, 13000, 12940, 12940, 92
07/18/14, 13010, 13050, 13000, 13050, 136
07/17/14, 13010, 13275, 13005, 13010, 146
07/16/14, 13150, 13160, 13150, 13160, 16
07/15/14, 14450, 14450, 12960, 13015, 473
07/14/14, 15585, 15700, 15585, 15700, 1232
07/11/14, 15600, 15630, 15550, 15550, 586
07/10/14, 15600, 15635, 15590, 15590, 412
07/09/14, 15595, 15640, 15560, 15570, 278
07/08/14, 15590, 15665, 15550, 15590, 797
07/07/14, 15665, 15675, 15595, 15595, 193
07/04/14, 15600, 15665, 15600, 15665, 252
07/03/14, 15610, 15660, 15610, 15660, 226
07/02/14, 15600, 15600, 15550, 15595, 73
07/01/14, 15555, 15640, 15500, 15600, 663
06/30/14, 15600, 15695, 15350, 15550, 29
06/27/14, 15265, 15800, 15265, 15600, 1162
06/26/14, 15230, 15280, 15230, 15230, 114
06/25/14, 15295, 15900, 15165, 15350, 1193
06/24/14, 15270, 15300, 15210, 15250, 385
06/23/14, 15200, 15270, 15100, 15100, 83
06/20/14, 15295, 15295, 15250, 15270, 60
06/19/14, 15210, 15295, 15200, 15250, 179
06/18/14, 15280, 15300, 15250, 15250, 270
06/17/14, 15260, 15285, 15200, 15250, 235
06/16/14, 15200, 15275, 15010, 15015, 430
06/13/14, 15200, 15255, 15000, 15255, 331
06/12/14, 15200, 15275, 15050, 15265, 244
06/11/14, 15195, 15200, 15195, 15200, 47
06/10/14, 15020, 15195, 15020, 15150, 118
06/06/14, 14810, 15275, 14810, 15275, 1392
06/05/14, 14900, 14980, 14800, 14800, 271
06/04/14, 14980, 14980, 14865, 14900, 27
06/03/14, 14800, 15100, 14800, 14980, 417
06/02/14, 14715, 14780, 14715, 14780, 603
05/30/14, 14790, 14795, 14700, 14795, 154
05/29/14, 14790, 14795, 14790, 14795, 307
05/28/14, 14720, 14800, 14620, 14800, 722
05/27/14, 14645, 14700, 14605, 14700, 155
05/26/14, 14700, 14730, 14515, 14730, 1204
05/23/14, 14830, 14895, 14600, 14750, 941
05/22/14, 14990, 15100, 14800, 14830, 1772
05/21/14, 14800, 15420, 14615, 14990, 7551
05/20/14, 12930, 12930, 12850, 12850, 9
05/19/14, 12890, 12950, 12890, 12900, 59
05/16/14, 12885, 12885, 12705, 12880, 24
05/15/14, 12890, 12900, 12890, 12895, 34
05/14/14, 12895, 12895, 12895, 12895, 13
05/13/14, 12665, 12900, 12665, 12895, 278
05/12/14, 12660, 12665, 12660, 12665, 4
05/09/14, 12520, 12660, 12520, 12660, 16
05/08/14, 12520, 12520, 12520, 12520, 25
05/07/14, 12665, 12665, 12665, 12665, 3
05/05/14, 12475, 12475, 12455, 12455, 65
04/30/14, 12615, 12650, 12475, 12500, 181
04/28/14, 12550, 12550, 12550, 12550, 106
04/25/14, 12550, 12655, 12550, 12650, 88
04/24/14, 12550, 12550, 12550, 12550, 22
04/23/14, 12550, 12550, 12500, 12500, 25
04/22/14, 12565, 12565, 12565, 12565, 3
04/16/14, 12500, 12500, 12500, 12500, 34
04/15/14, 12500, 12500, 12500, 12500, 39
04/14/14, 12550, 12550, 12500, 12500, 40
04/11/14, 12530, 12550, 12450, 12500, 70
04/10/14, 12450, 12450, 12450, 12450, 133
04/09/14, 12450, 12450, 12450, 12450, 50
04/08/14, 12450, 12450, 12450, 12450, 2
04/07/14, 12400, 12555, 12400, 12400, 201
04/03/14, 12500, 12500, 12500, 12500, 142
04/02/14, 12495, 12500, 12480, 12500, 266
04/01/14, 12495, 12500, 12490, 12500, 19
03/31/14, 12260, 12500, 12260, 12500, 19
03/28/14, 12265, 12265, 12250, 12260, 72
03/27/14, 12300, 12300, 12265, 12265, 360
03/25/14, 12350, 12350, 12350, 12350, 40
03/24/14, 12300, 12500, 12220, 12220, 598
03/21/14, 12300, 12300, 12250, 12250, 20
03/20/14, 12350, 12350, 12350, 12350, 13
03/19/14, 12350, 12350, 12350, 12350, 5
03/18/14, 12350, 12350, 12350, 12350, 5
03/17/14, 12250, 12300, 12220, 12300, 179
03/14/14, 12250, 12450, 12250, 12450, 28
03/13/14, 12310, 12310, 12275, 12275, 31
03/12/14, 12300, 12310, 12300, 12310, 105
03/11/14, 12300, 12300, 12300, 12300, 95
03/10/14, 12310, 12310, 12300, 12300, 20
03/07/14, 12400, 12450, 12400, 12450, 19
03/06/14, 12330, 12330, 12300, 12300, 110
03/05/14, 12340, 12350, 12320, 12330, 116
03/04/14, 12300, 12300, 12185, 12200, 702
03/03/14, 12400, 12400, 12225, 12300, 441
02/28/14, 12320, 12350, 12300, 12300, 103
02/27/14, 12400, 12400, 12350, 12395, 21
02/26/14, 12385, 12490, 12185, 12255, 416
02/25/14, 12410, 12490, 12385, 12490, 73
02/21/14, 12450, 12450, 12400, 12400, 187
02/20/14, 12450, 12500, 12450, 12500, 35
02/19/14, 12450, 12500, 12400, 12400, 198
02/18/14, 12500, 12530, 12400, 12495, 125
02/17/14, 12550, 12550, 12500, 12500, 168
02/14/14, 12490, 12570, 12490, 12500, 150
02/13/14, 12490, 12490, 12490, 12490, 50
02/12/14, 12490, 12495, 12490, 12495, 8
02/10/14, 12495, 12495, 12490, 12490, 33
02/07/14, 12395, 12400, 12395, 12400, 64
02/06/14, 12415, 12415, 12305, 12310, 109
02/05/14, 12205, 12500, 12160, 12500, 94
02/04/14, 12200, 12200, 12200, 12200, 34
02/03/14, 12250, 12250, 12200, 12245, 371
01/31/14, 12365, 12365, 12250, 12250, 11
01/30/14, 12390, 12390, 12200, 12380, 825
01/29/14, 12305, 12305, 12300, 12300, 174
01/28/14, 12305, 12350, 12300, 12300, 310
01/24/14, 12310, 12315, 12310, 12315, 20
01/23/14, 12350, 12390, 12230, 12390, 177
01/22/14, 12400, 12450, 12400, 12450, 43
01/21/14, 12500, 12500, 12390, 12450, 176
01/20/14, 12415, 12490, 12400, 12490, 80
01/17/14, 12595, 12670, 12400, 12490, 252
01/16/14, 12690, 12690, 12340, 12370, 534
01/15/14, 12620, 12720, 12600, 12720, 166
01/14/14, 12570, 12665, 12570, 12580, 135
01/13/14, 12500, 12580, 12500, 12575, 87
01/10/14, 12450, 12500, 12450, 12500, 62
01/09/14, 12495, 12495, 12400, 12450, 243
01/08/14, 12355, 12500, 12305, 12305, 233
01/07/14, 12480, 12770, 12470, 12770, 185
01/06/14, 12400, 12400, 12400, 12400, 34
01/03/14, 12205, 12205, 12150, 12150, 179
01/02/14, 12100, 12500, 11600, 12500, 938
12/30/13, 12400, 12400, 12010, 12100, 1472
12/23/13, 12355, 12900, 12355, 12490, 728
12/20/13, 12350, 12375, 12350, 12350, 40
12/19/13, 12350, 12350, 12350, 12350, 5
12/18/13, 12315, 12315, 12315, 12315, 20
12/17/13, 12400, 12400, 12390, 12400, 42
12/16/13, 12470, 12470, 12465, 12465, 48
12/13/13, 12470, 12470, 12470, 12470, 33
12/12/13, 12480, 12480, 12435, 12435, 24
12/11/13, 12470, 12485, 12435, 12435, 420
12/10/13, 12435, 12435, 12435, 12435, 2
12/09/13, 12470, 12470, 12470, 12470, 14
12/06/13, 12430, 12460, 12430, 12460, 100
12/05/13, 12255, 12465, 12255, 12440, 165
